created_at,full_text,hashtags,user_mentions
tue jun 02 19:46:36 +0000 2020, rt 18k nationalguard troops deployed trump slams lowlifes amp losers 4 riot chaos pres threatens 2 deploy military 9 dead 4…,"nationalguard,trump",zeusfanhouse
tue jun 02 19:46:37 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:46:37 +0000 2020, if seekers justice lowlife scum trumpdictatorship blackoutday blackouttuesday park police l…,"trumpdictatorship,blackoutday,blackouttuesday",
tue jun 02 19:46:37 +0000 2020, rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos…,trump,"chalecosamarill,realdonaldtrump"
tue jun 02 19:46:37 +0000 2020, rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",youranoncentral
tue jun 02 19:46:37 +0000 2020, rt he didnt do anything they were peacefully protesting wtf blacklivesmatter trumpdictatorship,"blacklivesmatter,trumpdictatorship",beyxshiro
tue jun 02 19:46:37 +0000 2020, rt los niñes nunca mienten children never lie buenmartes blackouttuesday trumpdictatorship paenza capitanich https …,"buenmartes,blackouttuesday,trumpdictatorship",jjose1407
tue jun 02 19:46:37 +0000 2020, them usa best country world devil trump,"usa,trump",
tue jun 02 19:46:37 +0000 2020, rt anonymuos trump pizzagate eeuu vaticano 𝒔𝒊 𝒆𝒔 𝒏𝒆𝒄𝒆𝒔𝒂𝒓𝒊𝒐 𝒒𝒖𝒆 𝒂𝒓𝒅𝒂 𝒆𝒍 𝒎𝒖𝒏𝒅𝒐 𝒑𝒐𝒓 𝒋𝒖𝒔𝒕𝒊𝒄𝒊𝒂 𝒒𝒖𝒆 𝒂𝒓𝒅𝒂 …,"anonymuos,trump,pizzagate,eeuu,vaticano",pamela25892250
tue jun 02 19:46:38 +0000 2020, rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",youranoncentral
tue jun 02 19:46:38 +0000 2020, rasist moscowmitchmcconnell trumpdictatorship voteouthate votebluetosaveamerica2020 gojoe gojoe gojoe gojoe,"rasist,moscowmitchmcconnell,trumpdictatorship,voteouthate,votebluetosaveamerica2020,gojoe,gojoe,gojoe,gojoe",
tue jun 02 19:46:38 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:46:38 +0000 2020, rt use hashtags like maga and alllivesmatters instead block out their channels instead of our own,"maga,alllivesmatters",gennythejeweler
tue jun 02 19:46:38 +0000 2020, rt says zwei hochrangige facebook ingenieure haben das unternehmen verlassen weil es trump posts zensiert hat …,"facebook,trump",maxotte_says
tue jun 02 19:46:39 +0000 2020, please save children peacefully protesting trumpdictatorship trumpincitesviolence trumpresignnow,"trumpdictatorship,trumpincitesviolence,trumpresignnow",
tue jun 02 19:46:39 +0000 2020, please save children peacefully protesting trumpdictatorship trumpincitesviolence trumpresignnow,"trumpdictatorship,trumpincitesviolence,trumpresignnow",
tue jun 02 19:46:39 +0000 2020, please save children peacefully protesting trumpdictatorship trumpincitesviolence trumpresignnow,"trumpdictatorship,trumpincitesviolence,trumpresignnow",
tue jun 02 19:46:39 +0000 2020, modernamericancivilwar fracturedstatesofamerikkka trumptraitor trumpdictatorship…,"modernamericancivilwar,fracturedstatesofamerikkka,trumptraitor,trumpdictatorship","funder,ponytail122"
tue jun 02 19:46:39 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:39 +0000 2020, rt von präsident trump hagelte es bisher nur beschimpfungen auf journalisten während der proteste aktuell auch gummigeschosse…,trump,zdfheute
tue jun 02 19:46:40 +0000 2020, rt it's not white house it's fascist bunker dictator trumpdictatorship phillyexplosions muted blackoutt…,"trumpdictatorship,phillyexplosions,muted",steverustad1
tue jun 02 19:46:40 +0000 2020, trump heh heh heh! shocking!!!!,trump,"cnn,mattgaetz"
tue jun 02 19:46:40 +0000 2020, rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",andyostroy
tue jun 02 19:46:41 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:46:41 +0000 2020, rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos e…,trump,"guarosociall,realdonaldtrump"
tue jun 02 19:46:41 +0000 2020, amen! bluelivesstillmatter maga wwg1wga,"bluelivesstillmatter,maga,wwg1wga",
tue jun 02 19:46:41 +0000 2020, we need this! trumpdictatorship,trumpdictatorship,
tue jun 02 19:46:42 +0000 2020, rt gestern vor 93 jahren wurde donald trump vater fred trump weißer kutte new york verhaftet auf einer kundgebung d…,trump,emilylaquer
tue jun 02 19:46:42 +0000 2020, rt acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👉@realdonaldtrump unamos esta iniciativa con…,trump,"unuma30,realdonaldtrump"
tue jun 02 19:46:42 +0000 2020, can anyone explain malarkey joe 40 years office maga tcot kag,"maga,tcot,kag",
tue jun 02 19:46:42 +0000 2020, because of you you shame impeachtrump trumpout2020,"impeachtrump,trumpout2020",realdonaldtrump
tue jun 02 19:46:43 +0000 2020, rt trumpdictatorship what dictators common use religion benefit …,trumpdictatorship,crazyshit099
tue jun 02 19:46:43 +0000 2020, rt do think trumpdictatorship please help retweeting following voting! …,trumpdictatorship,juliansvendsen
tue jun 02 19:46:43 +0000 2020, rt trumpdictator trumpdictatorship cartoon toronto star,"trumpdictator,trumpdictatorship",sandradillon20
tue jun 02 19:46:43 +0000 2020, trump can’t dumb enough think anyone believes lie 😳 maybe iq45 lies much amp delus…,trump,
tue jun 02 19:46:44 +0000 2020, rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,heuteshow
tue jun 02 19:46:44 +0000 2020, rt trump began day yesterday call putin i want fucking tape trumpdictatorship,trumpdictatorship,1supermomdlb
tue jun 02 19:46:45 +0000 2020, rt trumpdictatorship what dictators common use religion benefit …,trumpdictatorship,crazyshit099
tue jun 02 19:46:45 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:45 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:45 +0000 2020, rt la ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos esta…,trump,"bella4_la,realdonaldtrump"
tue jun 02 19:46:46 +0000 2020, rt iraq refuses american presence trumpdictatorship نريد نتنفس كارت احمر,"iraq,trumpdictatorship,نريد_نتنفس,كارت_احمر",zahraaalalawi4
tue jun 02 19:46:46 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:47 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:47 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:46:47 +0000 2020, looks familiar doesn’t trumpout2020,trumpout2020,realdonaldtrump
tue jun 02 19:46:48 +0000 2020, flat coward!!!!! and supporter trump hate!!! trumpdictatorship,trumpdictatorship,senronjohnson
tue jun 02 19:46:48 +0000 2020, rt 1992 eeuu 🇺🇸 dos palabras ⚠️ racismo total ⚠️ blacklivesmatter trumpout2020 plomo19 tuiterosactivosnicaragua redfsln…,"eeuu,blacklivesmatter,trumpout2020,plomo19,tuiterosactivosnicaragua,redfsln",hanisa_1992
tue jun 02 19:46:49 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:49 +0000 2020, rt trumpdictatorship what dictators common use religion benefit …,trumpdictatorship,crazyshit099
tue jun 02 19:46:49 +0000 2020, rt y'all maga alllivesmatter black squares cloud searches lmfao,"maga,alllivesmatter",ariannadantone
tue jun 02 19:46:49 +0000 2020, rt y'all maga alllivesmatter black squares cloud searches lmfao,"maga,alllivesmatter",ariannadantone
tue jun 02 19:46:49 +0000 2020, rt is make america great again looks like maga notmypresident,"maga,notmypresident","glamelegance,realdonaldtrump"
tue jun 02 19:46:50 +0000 2020, rt trumpout2020 trending no explanation needed,trumpout2020,duty2warn
tue jun 02 19:46:50 +0000 2020, rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,heuteshow
tue jun 02 19:46:50 +0000 2020, rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:46:50 +0000 2020, ivanka whole trump crime fam terrified day accountability coming,"trump,accountability",gtconway3d
tue jun 02 19:46:50 +0000 2020, grab 5g flat earthers pussy! trump,trump,
tue jun 02 19:46:51 +0000 2020, rt 📺new video here's absolutely does not want see trumpisanidiot trumpdictatorship …,"trumpisanidiot,trumpdictatorship","adams2011,whitehouse"
tue jun 02 19:46:51 +0000 2020, rt says zwei hochrangige facebook ingenieure haben das unternehmen verlassen weil es trump posts zensiert hat …,"facebook,trump",maxotte_says
tue jun 02 19:46:52 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:52 +0000 2020, blacklivesmatter anonymus anonymous icantbreath georgefloyd donaldtrump…,"blacklivesmatter,anonymus,anonymous,icantbreath,georgefloyd,donaldtrump",
tue jun 02 19:46:52 +0000 2020, blacklivesmatter anonymus anonymous icantbreath georgefloyd donaldtrump…,"blacklivesmatter,anonymus,anonymous,icantbreath,georgefloyd,donaldtrump",
tue jun 02 19:46:52 +0000 2020, rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos…,trump,"chalecosamarill,realdonaldtrump"
tue jun 02 19:46:52 +0000 2020, trumpdictatorship trumpout2020,"trumpdictatorship,trumpout2020",
tue jun 02 19:46:52 +0000 2020, trumpdictatorship trumpout2020,"trumpdictatorship,trumpout2020",
tue jun 02 19:46:53 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:46:53 +0000 2020, thehitler scottwalker trumpdictatorship moscowmitchtraitor agbarr may share prison cell t…,"thehitler,scottwalker,trumpdictatorship,moscowmitchtraitor,agbarr",
tue jun 02 19:46:53 +0000 2020, rt trump began day yesterday call putin i want fucking tape trumpdictatorship,trumpdictatorship,1supermomdlb
tue jun 02 19:46:53 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:53 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:46:54 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:46:54 +0000 2020, rt can anyone explain malarkey joe 40 years office maga tcot kag,"maga,tcot,kag",navyflyboyusa
tue jun 02 19:46:54 +0000 2020, rt please don't retweet we would not want maga evangelicals see yet total…,maga,"chuckwestover,realdonaldtrump"
tue jun 02 19:46:54 +0000 2020, rt i not silenced liberal labels! it's time stopthenonsense! ❤️🇺🇸 maga americafirst magaveteran trump2020…,"stopthenonsense,maga,americafirst,magaveteran,trump2020",sstuff3
tue jun 02 19:46:54 +0000 2020, you people no clue dictatorship really trumpdictatorship can’t fix stupid,trumpdictatorship,
tue jun 02 19:46:55 +0000 2020, bunkerboy bunkerbabytrump blackouttuesday bunkertrump bunkerdon…,"bunkerboy,bunkerbabytrump,blackouttuesday,bunkertrump,bunkerdon","billkristol,vjf6122,realdonaldtrump"
tue jun 02 19:46:55 +0000 2020, bunkerboy bunkerbabytrump blackouttuesday bunkertrump bunkerdon…,"bunkerboy,bunkerbabytrump,blackouttuesday,bunkertrump,bunkerdon","billkristol,vjf6122,realdonaldtrump"
tue jun 02 19:46:55 +0000 2020, bunkerboy bunkerbabytrump blackouttuesday bunkertrump bunkerdon…,"bunkerboy,bunkerbabytrump,blackouttuesday,bunkertrump,bunkerdon","billkristol,vjf6122,realdonaldtrump"
tue jun 02 19:46:55 +0000 2020, rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",youranoncentral
tue jun 02 19:46:56 +0000 2020, maga🇺🇸🇺🇸🇺🇸,maga,chuckcallesto
tue jun 02 19:46:56 +0000 2020, rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",youranoncentral
tue jun 02 19:46:57 +0000 2020, deadlinewh i difficulty understanding pastor michael charles durant's surprise trump would use holy…,"deadlinewh,trump",
tue jun 02 19:46:57 +0000 2020, rt look he's trying figure open trumpdictatorship,trumpdictatorship,smackadew
tue jun 02 19:46:57 +0000 2020, rt just putting trumpgate trumpdictatorship coward,"trumpgate,trumpdictatorship,coward","jeremyprandall,realdonaldtrump"
tue jun 02 19:46:57 +0000 2020, rt president trump checkmate continues advance lead walk pace champion slow criteri…,trump,washingtonsalin
tue jun 02 19:46:57 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:57 +0000 2020, rt me i saw trumpout2020 trending,trumpout2020,mayonaiseisew
tue jun 02 19:46:57 +0000 2020, rt wouldn't nice people oppose trump would stop following twitter i'd love see many millio…,trump,musicima
tue jun 02 19:46:57 +0000 2020, rt fuck you 🤬 ✌️ trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:46:58 +0000 2020, rt pajarraco el mismo gesto en décadas distintas trumpdictatorship anonimous blackslivesmatters,"trumpdictatorship,anonimous,blackslivesmatters",larry_pajarraco
tue jun 02 19:46:58 +0000 2020, back called phototermin trumpdictatorship trumpincitesviolence hitlerhidoutinabunkertoo…,"trumpdictatorship,trumpincitesviolence,hitlerhidoutinabunkertoo",
tue jun 02 19:46:58 +0000 2020, back called phototermin trumpdictatorship trumpincitesviolence hitlerhidoutinabunkertoo…,"trumpdictatorship,trumpincitesviolence,hitlerhidoutinabunkertoo",
tue jun 02 19:46:58 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:46:58 +0000 2020, im running words outrage barr criminal coconspirator a dictator flunkie trumpdictatorship…,trumpdictatorship,
tue jun 02 19:46:59 +0000 2020, rt mp trump smile no matter much hate trump that's nothing compared melania feels trumpdictatorship htt…,trumpdictatorship,borisjohnson_mp
tue jun 02 19:46:59 +0000 2020, spot difference can’t isn’t one trumpout2020,trumpout2020,
tue jun 02 19:46:59 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:46:59 +0000 2020, rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:46:59 +0000 2020, trumpdictatorship,trumpdictatorship,
tue jun 02 19:46:59 +0000 2020, rt use hashtags like maga and alllivesmatters instead block out their channels instead of our own,"maga,alllivesmatters",gennythejeweler
tue jun 02 19:47:00 +0000 2020, rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:47:00 +0000 2020, rt rt please we let everyone see video dictatortrump anonymous anonymus blacklivesmatter donaldtrump…,"dictatortrump,anonymous,anonymus,blacklivesmatter,donaldtrump",anonnotices2020
tue jun 02 19:47:00 +0000 2020, rt rt please we let everyone see video dictatortrump anonymous anonymus blacklivesmatter donaldtrump…,"dictatortrump,anonymous,anonymus,blacklivesmatter,donaldtrump",anonnotices2020
tue jun 02 19:47:00 +0000 2020, nothing see just magat trump ass kissing getting people killed covid19,"magat,trump,covid19",govdunleavy
tue jun 02 19:47:00 +0000 2020, rt use hashtags like maga and alllivesmatters instead block out their channels instead of our own,"maga,alllivesmatters",gennythejeweler
tue jun 02 19:46:58 +0000 2020, rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",andyostroy
tue jun 02 19:47:01 +0000 2020, rt wenn ich schon wieder den mainstream lese wie sie trump dissen “es könnte die kommenden wahlen beeinflussen ” es wir…,trump,pinkcrazypony
tue jun 02 19:46:59 +0000 2020, rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos…,trump,"guarotrabajador,realdonaldtrump"
tue jun 02 19:47:00 +0000 2020, armedforces serveandprotect maga policefamily armedforcesday nra kag bluelinesstrong lawenforcementfamily…,"armedforces,serveandprotect,maga,policefamily,armedforcesday,nra,kag,bluelinesstrong,lawenforcementfamily",
tue jun 02 19:47:02 +0000 2020, rt fuck you 🤬 ✌️ trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:47:02 +0000 2020, clothes made china india trumpdictatorship trumpdeathtoll107k…,"trumpdictatorship,trumpdeathtoll107k","realdonaldtrump,ivankatrump"
tue jun 02 19:47:02 +0000 2020, rt trumpdictatorship what dictators common use religion benefit …,trumpdictatorship,crazyshit099
tue jun 02 19:46:58 +0000 2020, i believe this! trump 2020 god wins,"trump,god","realdonaldtrump,pushforward40"
tue jun 02 19:47:01 +0000 2020, rt wie kann es sein dass unsere medien und politiker allein die usa und trump als feindbild auserkoren haben wohingegen di…,trump,panthea2019
tue jun 02 19:47:02 +0000 2020, rt grandissimo discorso di un presidente che ama il suo popolo e lo difende maga,maga,patriziarametta
tue jun 02 19:46:57 +0000 2020, rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",youranoncentral
tue jun 02 19:47:02 +0000 2020, rt leavitt here's four forms lowlife amp scum trumpdictatorship tuesdaythoughts,"trumpdictatorship,tuesdaythoughts",david_leavitt
tue jun 02 19:47:02 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:47:03 +0000 2020, rt georgefloyd de minneapolis à hong kong trump et xijinping frères jumeaux en répression via …,"georgefloyd,trump,xijinping","jmfour,franceinter"
tue jun 02 19:47:03 +0000 2020, rt georgefloyd de minneapolis à hong kong trump et xijinping frères jumeaux en répression via …,"georgefloyd,trump,xijinping","jmfour,franceinter"
tue jun 02 19:47:03 +0000 2020, yeah no surprises trump sees backlash ordered military attack americans tear gas and…,trump,
tue jun 02 19:47:03 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:47:03 +0000 2020, diferencias trump anonymuos trump obamagate blacklivesmatter,"trump,anonymuos,trump,obamagate,blacklivesmatter",
tue jun 02 19:47:03 +0000 2020, diferencias trump anonymuos trump obamagate blacklivesmatter,"trump,anonymuos,trump,obamagate,blacklivesmatter",
tue jun 02 19:47:04 +0000 2020, rt americaortrump trump epstein important!!! below article 2016 detailing court case o…,"americaortrump,trump,epstein","akumulatedfylth,realdonaldtrump"
tue jun 02 19:47:04 +0000 2020, many apologies “the hitler” comparing “the drumpf” hitlertrump dictatortrump trumpdictatorship,"hitlertrump,dictatortrump,trumpdictatorship",
tue jun 02 19:47:04 +0000 2020, many apologies “the hitler” comparing “the drumpf” hitlertrump dictatortrump trumpdictatorship,"hitlertrump,dictatortrump,trumpdictatorship",
tue jun 02 19:47:04 +0000 2020, trumpdictatorship erdoğandictatorship,"trumpdictatorship,erdoğandictatorship",
tue jun 02 19:47:05 +0000 2020, trumpdictatorship,trumpdictatorship,
tue jun 02 19:47:05 +0000 2020, rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👉 unamos esta i…,trump,"lvzpaladines,realdonaldtrump"
tue jun 02 19:47:05 +0000 2020, rt penney hypocrisy reigns usa trumpout2020,trumpout2020,chris_penney
tue jun 02 19:47:05 +0000 2020, bluelivesmatter maga look yall,"bluelivesmatter,maga",
tue jun 02 19:47:05 +0000 2020, bluelivesmatter maga look yall,"bluelivesmatter,maga",
tue jun 02 19:47:05 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:47:05 +0000 2020, rt this child someone's little girl 😭 blacklivesmatter trumpdictatorship racialequality,"blacklivesmatter,trumpdictatorship,racialequality",krakas65
tue jun 02 19:47:06 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:47:06 +0000 2020, rt cass and people said hillary would disastrous america riiight 🤷🏼 trumpdictatorship,trumpdictatorship,samantha_cass
tue jun 02 19:47:06 +0000 2020, oh cause i thought bitch who don’t like looting but brag self checkout said sumn blackouttuesday trump maga,"blackouttuesday,trump,maga",
tue jun 02 19:47:06 +0000 2020, oh cause i thought bitch who don’t like looting but brag self checkout said sumn blackouttuesday trump maga,"blackouttuesday,trump,maga",
tue jun 02 19:47:06 +0000 2020, trumpdictatorship trumphitler,"trumpdictatorship,trumphitler",
tue jun 02 19:47:06 +0000 2020, rt same shit different decade trumpout2020,trumpout2020,showmeurpixels
tue jun 02 19:47:06 +0000 2020, 2020protests blacklivesmatter trumpdictatorship makehistoryamerica civilwar,"2020protests,blacklivesmatter,trumpdictatorship,makehistoryamerica,civilwar",
tue jun 02 19:47:06 +0000 2020, liberal governors blaming trump problems like morbidlyobese person blaming mcdonalds excessive girth,"liberal,trump,morbidlyobese,mcdonalds",
tue jun 02 19:47:07 +0000 2020, rt former nirvana bass play kristnovoselic praised trump “strong direct law order speech” blames ‘le…,"kristnovoselic,trump",thatpommybloke
tue jun 02 19:47:07 +0000 2020, rt use hashtags like maga and alllivesmatters instead block out their channels instead of our own,"maga,alllivesmatters",gennythejeweler
tue jun 02 19:47:08 +0000 2020, rt i'll voting trumpdictatorship november 3rd who's 🌊,trumpdictatorship,"angelabelcamino,realdonaldtrump"
tue jun 02 19:47:08 +0000 2020, trumpdictatorship trumpisaracistthug trumpistheworstpresidentever…,"trumpdictatorship,trumpisaracistthug,trumpistheworstpresidentever","realdonaldtrump,senatemajldr"
tue jun 02 19:47:08 +0000 2020, trumpdictatorship trumpisaracistthug trumpistheworstpresidentever…,"trumpdictatorship,trumpisaracistthug,trumpistheworstpresidentever","realdonaldtrump,senatemajldr"
tue jun 02 19:47:08 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:47:08 +0000 2020, rt he's next issue distract attention serious pandemic trumpdictatorship,trumpdictatorship,"robwalters63,michaeljstern1"
tue jun 02 19:47:08 +0000 2020, fuck trumpdictatorship,trumpdictatorship,realdonaldtrump
tue jun 02 19:47:09 +0000 2020, rt in tears maba make america better again thank maga 💪💪🇺🇸🇺🇸🇺🇸❤️❤️❤️⭐️⭐️⭐️,"maba,maga","neverringthebel,presssec,realdonaldtrump"
tue jun 02 19:47:09 +0000 2020, dionysus x senado x glee x dean killed the hitler x my instagram x kylie jenner x harry styles x trumpdictatorship,trumpdictatorship,
tue jun 02 19:47:10 +0000 2020, rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",youranoncentral
tue jun 02 19:47:10 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:47:10 +0000 2020, rt trump began day yesterday call putin i want fucking tape trumpdictatorship,trumpdictatorship,1supermomdlb
tue jun 02 19:47:10 +0000 2020, tweets superior tweets 😂 trumpdictatorship,trumpdictatorship,"hkrassenstein,dennisclaude3,joebiden,realdonaldtrump"
tue jun 02 19:47:10 +0000 2020, rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,heuteshow
tue jun 02 19:47:11 +0000 2020, rt trumpout2020 trending no explanation needed,trumpout2020,duty2warn
tue jun 02 19:47:11 +0000 2020, rt trumpdictatorship trumpresignnow blacklivesmattter blackoutday2020 blackoutuesday,"trumpdictatorship,trumpresignnow,blacklivesmattter,blackoutday2020,blackoutuesday",cubanwindow
tue jun 02 19:47:11 +0000 2020, rt trumpdictatorship trumpresignnow blacklivesmattter blackoutday2020 blackoutuesday,"trumpdictatorship,trumpresignnow,blacklivesmattter,blackoutday2020,blackoutuesday",cubanwindow
tue jun 02 19:47:11 +0000 2020, rt ein antifa account rief bei twitter zu gewalt auf donald trump jr nannte den account als beispiel dafür wie gefähr…,trump,jenshealthde
tue jun 02 19:47:11 +0000 2020, rt zusammenfassungdestages 😉😉😉 trump beendet einen tweet mit dem klammerhinweis thank president trump! 🙈 kann ich auc…,"zusammenfassungdestages,trump",peperarno
tue jun 02 19:47:12 +0000 2020, ndao officiel c'est le même souverainisme politique même trump sur d'autres sujets oui je vous amalgame pas,trump,"realaliouniang,e_ndao,mlp_officiel"
tue jun 02 19:47:13 +0000 2020, rt mp trump smile no matter much hate trump that's nothing compared melania feels trumpdictatorship htt…,trumpdictatorship,borisjohnson_mp
tue jun 02 19:47:13 +0000 2020, rt hey maga result 3 5 years telling us the…,maga,"frankfagan,mlevinereports,brianstelter,abc7news,realdonaldtrump"
tue jun 02 19:47:13 +0000 2020, rt today president trump sign executive order religious freedom maga,maga,lrihendry
tue jun 02 19:47:13 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:47:14 +0000 2020, rt this child someone's little girl 😭 blacklivesmatter trumpdictatorship racialequality,"blacklivesmatter,trumpdictatorship,racialequality",krakas65
tue jun 02 19:47:14 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:47:14 +0000 2020, protests2020 trump blacklivesmatter salvini destra,"protests2020,trump,blacklivesmatter,salvini,destra",
tue jun 02 19:47:14 +0000 2020, rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos esta…,trump,"isoylicho,realdonaldtrump"
tue jun 02 19:47:14 +0000 2020, robert reich nicely sums trump presidency bunkerbitch trumphasnoplan trumpdictatorship tuesdaythoughts…,"bunkerbitch,trumphasnoplan,trumpdictatorship,tuesdaythoughts",
tue jun 02 19:47:14 +0000 2020, robert reich nicely sums trump presidency bunkerbitch trumphasnoplan trumpdictatorship tuesdaythoughts…,"bunkerbitch,trumphasnoplan,trumpdictatorship,tuesdaythoughts",
tue jun 02 19:47:15 +0000 2020, trump trumpisacoward trumpisanidiot trumpisanationaldisgrace,"trump,trumpisacoward,trumpisanidiot,trumpisanationaldisgrace",realdonaldtrump
tue jun 02 19:47:15 +0000 2020, trump trumpisacoward trumpisanidiot trumpisanationaldisgrace,"trump,trumpisacoward,trumpisanidiot,trumpisanationaldisgrace",realdonaldtrump
