words,sentiment_coeff
army,2.117653962628264
cult,2.9291155750426063
drink,2.1125084943956294
5,-1.407256245169691
obamagate,-1.223732813567434
episcopal,-1.261335416258711
bishop,1.1695795508184024
ii,-1.306341330784357
potu,-1.1913110396412947
may,2.7386670603920487
national_guard,2.42696774234398
calm,3.3100038255922137
governor,2.5997052306211677
cuomo,1.1790851749310916
mmpadellan,3.1731057516250627
sera,-1.9809542182542237
especially,3.2909539867663655
question,1.5343830384258161
certains,-1.6008024841156385
encore,-1.6604837356970088
sur_les,-1.7504364102629355
que_le,-1.8058382518438112
feel,2.841629268802007
resignnowtrump,1.8345133128018611
foxandfriends,1.2925626719735324
leg,2.32359400255511
island,-1.3075360023298606
jeffreyepstein,-1.7827990731399086
healing,2.3836263438807115
process,2.9869971461232336
disrespectful,2.1296066474159456
familiar,2.3344534758693984
hain,-1.3471686662218691
dreams,1.3794592686292173
newyork,-1.4995189953180734
vida,-1.9950334419564342
mientras,-1.974039866891362
laws,3.828975347898152
stealing,2.9365247159557253
privilege,2.971647532444123
survivor,-1.8041611851041155
outraged,1.9128470613944701
human_beings,3.4078159870663822
compare,1.985682424721887
donaldtrum,-1.5738233846957035
pa,-1.5908608289415702
fy,-1.3853431655189212
trmb,-1.5301565376601987
bir,-1.5070091447213652
hillary_clinton,-2.116754372076928
cunt,2.9766647895521503
gret,2.2910352363748765
pig,2.567820307591085
upside,1.517025083026759
burn,3.454328828041036
combat,-1.2592123536395956
tout,-1.5394231956327369
rien,-1.677377941094357
moi,-1.6275308710533296
dire,-1.7497031538249221
showing,3.512964900429885
either,3.182385790137839
failed,2.4872507939582165
gun,2.8312964285345643
faux,-1.3653799571722787
aujourd_hui,-1.5622487606823579
2017,-1.569365501755415
hu,-1.2064183944147269
wha,4.039680673010302
role,1.8306923322820379
reaction,-1.3170924060941442
ill,2.0964827840821356
bob,-1.3596507627449763
eyes,1.5005731191945533
grande,-1.9091617762262407
justin,-1.6898829478190178
bie,-1.310839708982932
trump_supporters,2.2663505519563514
claim,4.268795546269119
piece,2.1147441318553195
disturbing,3.2118448248109797
donald_j,1.4783446610958857
25thamendmentnow,1.8637176634232453
elections,1.9798842374179735
go_vote,2.1617022798734453
looked,3.063453888410637
opportunity,3.734494875722517
gassing,3.0314486420700884
flames,2.376459050778706
base,-1.3352502784099507
nur,-1.3307453107089404
mehr,-1.3269882204162824
hier,-1.4222662829242902
geht,-1.4147202501226748
bunkerboy_bunkerbabytrump,-1.1216649895112667
bunkertrump,-1.1403006208125406
bunkerpresident,-1.1069361354106912
alguien,-1.8064450268841663
grave,-1.704813739857996
actual,-1.335708406741528
accountable,2.7968593194524733
policies,3.4632636604314526
prepared,2.154654290095856
kiss,2.2705517176185026
sta,-1.6675794253513982
turn,3.488265156186787
organize,2.032886674824552
focused,2.6977160784895267
blackouttuesday,-1.3254850833653966
sports_entertainers,-1.2200864190703709
musicians_actors,-1.1788919229484593
power_time,-1.1911437454844573
jesuswasaprotester,1.7003026491512572
knowledge,2.3036315017661737
vom,-1.2243566540337012
number,2.9974514029550794
loves,2.5250726399755568
explain,2.8370173622870136
virginia,-1.995232435528422
lik,3.1275051397177784
divisive,1.974538190291874
gain,3.120965760585172
knee,2.3393610664755613
touch,3.089304213628738
sounds_like,2.8440206551178098
putin,-1.5484229708952004
rape,-1.1404507884499846
threatened,1.9528343962088843
russian,2.7842693204570397
trumpliesamericansdie,-1.63770081829608
afraid,2.9555622042606067
hi,1.8248935390376602
celebrities,3.4565296421064153
blackout,-1.4770164388254685
blackvotesmatter,2.061162084081146
covering,3.0194788378081574
bigger,2.439192529107498
tear_gassing,1.6087841047937548
room,3.236715245147671
lowlife_scum,1.7426313669102023
tw,1.4909306787494954
niet,-1.3437945634392485
trumpistheworstpresidentever,-1.2902979661318354
trending,-1.6947524105605134
deep_state,-1.227686372238096
mag,-1.3307634025362527
fun,2.997656645040435
fat,1.4980971623293744
dementia,1.898574674067235
mo,1.1496504031790922
sounds,1.9165206481169996
presidential,2.098312615856344
joebiden_joebiden2020,-1.626593530982013
reminded,2.476449754810677
sound_like,2.7606534413447013
trumpisaracistthug,1.4046951942928898
mal,-1.696244678618886
battle,3.1299052902596447
el_presidente,-1.9269407585641718
en_una,-1.8695388162109297
incredibly,2.286524090897562
appropriate,2.721002820003451
patriotic,3.1202820185373823
indeed,3.275788900344655
bluewave,2.129629620044126
votejoebiden2020,1.3313752596169268
msnbc,1.4548897127061136
trumpsjealousofobama,-1.4634353971313383
trumpbible,-1.696761436625828
light,3.3802321146240266
17,-1.1891974183714733
pence,1.3903595075086672
votehimout,1.7270284173078794
es_un,-1.7809207422533793
lead,3.291396993066888
bar,3.0407555989822295
complete,2.9130399490685615
sentence,2.7779789164015867
en_el,-1.8190261354269426
puede,-1.947516004116078
energy,2.722333611432096
fascists,1.8505541866297561
civil_war,2.447712585554381
africans,1.997072260377401
lied,2.4887030423622134
nygovcuomo,2.4198620151253745
disgrace,1.6663428185195863
safe,3.1957461668488842
unlike,2.1101551380127486
curious,2.9911527736013657
eye,2.2893634335756565
casa,-1.9290890986955096
means,1.8895391850923562
grow,3.7080834338233695
four,2.8642863249257036
hits,1.8014830570142348
flood,1.698564735736399
downtown,1.2666819602290773
peaceful_protests,2.3682658447627443
eve,2.2677416852827483
mais,-1.6063737692954276
every_time,2.95293206183329
open,2.146749668475373
lack,3.3116855774115033
acting_like,3.5613823505328517
weak,1.9522892799975071
opposite,2.5605210032789403
largest,1.9785100065765433
landslide,1.8859801594454917
youaintblack,2.3727641943709465
peopl,3.0163235728597697
blacklivesmatter_blackoutday,-2.187513509187381
trumpdictatorship_trumpresignnow,-1.4682975605948514
refuse,2.089493095083839
follow,1.9940896497508334
completely,3.3786477319485555
speaking_truth,2.2991103492055687
not_forget,4.1785472897910605
johnson,2.2246870867755804
consider,3.557729653045603
held,2.0194160364718168
mar,-2.388206130135494
tambien,-1.8355425573058306
information,2.2792863098026896
press,3.378117099852216
tiny,2.1588283612334855
brain,3.827223720932758
voteouthate,-1.2295108042116019
liarinchief,-1.3784831956642343
includes,2.477069365399813
google,-1.2877041769523212
petitions,2.196565677671125
donate,2.237200135580925
mental,3.712998757012391
health,2.4985513316784753
discussion,2.4098027697683473
shocking,2.444161578169628
bhii,-1.3086992093229026
gente,-1.879923942277822
unidos,-1.832771110512716
cn,1.2524916410947562
class,1.926550350588034
answer,2.9793369505066036
lake,3.290846449186166
matt,1.3967615979024137
perhaps,3.904203328181868
qanon_maga,1.548545487194454
wwg1wga,-1.1289429737551528
deleted,3.6442947055158195
pressse,-1.154256212018616
played,2.8575329815590065
favorite,2.4302077574107055
leave,2.2816942091666257
constructive,1.8274897596895294
sex,3.382731240902701
eux,-1.6827446157349502
yeah,2.6191718672317177
regular,-1.525389613500394
fuckin,3.0822850924150926
dad,2.9243478342418525
fu,-1.081325322192706
artist,2.170537454295503
fbr,1.6521972726263785
theresistance,1.6093173465174833
resisters,2.0554108456093045
resistance,1.7787676080632315
3rd,2.1678132227249503
trump2020_obamagate,1.7225487427351756
rip,1.5950684362006449
bl,-1.5169768825033458
use_hashtags,1.3218013316525272
maga_maga2020,-1.1198510318517367
bluelivesmatter_alllivesmatter,-1.434326848977793
sees,2.009758216898755
young_black,2.4538980715556793
aoc,2.455333855243606
simply,2.801932193252503
chief,2.396930481729971
vice_president,2.3341086740947734
strength,2.467800119205381
corrupt,2.128217900135174
close,3.020559360503265
not_okay,3.4542498011035447
share,2.1420704865567908
values,2.7952190684363654
mess,3.7398007454473214
image,2.0093361294493453
gtconway3d,3.4410465622072275
neverbiden,2.764196272413833
kneel,3.2339199891345123
wanna,2.94445473975141
looting,1.9054895194296428
picked,2.597818855490137
voting_joe,1.9590140303649872
aid,3.46855757114918
definitely,2.005364596904183
hashtag,-1.3660235458754828
tag,-1.283821861765839
physical,3.009210183308451
ladies,2.747986036903876
arms,3.4498618681982993
enemies,2.9939562446609913
foreign,3.1046827418753704
grab,4.342643028947737
posts,1.4588818782943038
nov_3rd,1.8258484493666298
white_supremacist,2.7901812908576518
mryk,-1.3674594812383212
sending,2.29529216234382
f_ck,2.7418236947018553
foxnews,-1.038945704916558
daddy,2.03453370152161
priests,1.741703196169397
entire,2.9087083546096286
adderall,1.8766969346476534
divided,2.1984814832392727
trumpisalaughingstock,-1.1214186647846152
trumpisanidiot,-1.136984812122808
made_america,1.9541969017197278
america_great,2.6254508995917405
already,2.8806191941095416
kag_maga,1.3066433290358175
idea,1.8382493201434889
watc,1.8135260066079335
broadcast,1.3116521095531521
review,2.2082281007167297
boy,2.6676126357477927
shot_killed,2.253995948474928
university,2.4104358740360645
say_name,1.8072810650435513
reminder,2.9334922402578067
putting,2.8499573903894033
memory,1.865001699222936
smile,1.7573252803653696
br,-1.2582185508114618
removed,2.3244880313260015
stand_together,2.2175895379307313
nojusticenopeace,-2.184899723821298
mayor,1.6895719900299218
ordering,1.671289176260471
solution,1.3912104333509503
come_together,3.18119595589856
kag,-1.017667914338559
promise,1.8987170642042226
trumpgenocide,-1.6776552185583553
trumpownseverydeath,-1.381872477773358
sea,-1.4747083874797888
no_es,-1.9949806457550632
blackouttuesday_bunkertrump,-1.1387194454125416
bunkerdon_bunkerpresident,-1.1726595984165098
posting,2.196329783219551
surely,2.8052762758970458
possibly,3.2867348126188225
menos,-1.9031266256521637
mucho,-1.9346320999692572
pictures,1.6156632030735194
hide,2.135087688956555
trumpresignnow_trumpisanidiot,1.393246202251339
trumpisacoward,-1.1141734159989434
trumpcrimefamily,-1.2330405884828335
channel,3.64057478308218
amerikaa,-1.3936063760829809
officers,1.9913700138724806
capitalism,2.5543919361437597
wan,1.1077817812962845
li,-1.1214743521500208
en_esta,-2.002299403875799
attention,1.5661596993623776
date,2.9869939528227176
link,-1.2788317375487606
city_hall,2.1258536791077383
protesting,1.855749784053405
please_follow,1.938196381175186
fight,2.535309549376244
wars,2.439292984972141
politicians,2.941106385486543
helping,3.182867865836538
victim,2.3727042949901516
nos,-1.8653982648493892
hua,-1.3276112155108801
shi,-1.2940741339886206
jing,-1.3153984477459058
muslims,2.9677990397647593
joining,1.6411832136991975
presidency,2.123834233896319
fucktrump,1.5357390304007872
dude,3.1037937585735342
movie,1.5118997374177758
main,-1.3492532824375698
exact,3.770235987395991
fl,2.3232418034547666
et_des,-1.696632148417828
global,-1.4374584209913908
minute,1.809952896137376
one_citizen,-1.1722467820242861
call_removal,-1.1315374505703195
complicit,2.764801366718702
images,-1.3368295694574848
clergy,2.5168206663767565
smh,2.42215465791161
colors,3.044348057414732
committing,1.9549521872363091
candidates,1.6005771791236605
yi,-1.3605231185597215
ride,-1.508944075775672
express,-1.5305039399134361
comment,-1.283201846578933
voteredtosaveamerica,1.2724803224165395
sister,3.0195543136492473
2nd,2.971183972101693
follow_back,1.3474770042807591
released,1.6572782589765942
jail,2.7839362180571143
vote_vote,1.1217124286178437
democratic_party,2.923267384958389
long_time,3.511964630309686
ago,2.839133874199896
focus,3.2320256093418203
abo,1.1844482868887953
general,2.9680838276804384
population,1.4110964494554088
police_officers,2.3813925202769117
evidence,3.8907524126105306
stfu,3.2204273467698976
organized,2.3917801812193944
anarchy,2.3902629003064697
law_enforcement,2.8194414323855344
try,2.9590917170422117
solidarity,2.0382661784820817
educate,2.296456555169588
tuesdaythoughts,1.3696841422474813
nada,-1.822120867544615
common,4.0361704801903
half,3.2096447754092092
hillary,1.8851242558002081
represent,3.799500532535114
bigotry,2.2765072288516603
antifadomesticterrorists,-1.6170098139942088
distract,2.8828205572753793
amendment,2.6670559098592794
impeachment,3.0605345292615023
removal,2.872078217513581
vote_voteouthate,1.6824537433772444
50,1.4004495423107612
behave,2.7384853176232835
responsible,3.723725177725798
adult,2.5063112749501304
greater,2.8762220506585128
four_years,2.378334330301099
loose,1.7853528834892542
cleared,1.7618717977468104
joke,2.82457658000749
bernie2020,1.2141239490741793
alllivesmater,-1.3663269004877443
kag2020,-1.1333291612833254
enjoy,3.436736396994795
pennsylvania,1.284606622068383
flip,1.7343445444256438
model,2.967327163435345
rat,-1.4164588509080867
swamp,1.772148173833742
evangelicals,2.4320832297165094
anyway,4.160329720865594
ripped,1.9537918996745653
apart,2.412283732342669
incompetence,2.21897482791858
seat,3.408597782136216
antifaterrorists,-1.7067054412060483
redpill,-1.3296325117106116
riot2020,-1.6030558689744243
omg,1.4726115801250503
exist,2.6684752831585974
peacefulprotest,1.849897466808036
fully,3.3587577390443863
democrat_party,3.8523769771835688
allies,3.182364582949356
cast,3.151554169315198
rebuild,3.061764623391612
voted,2.3371310854806837
senator,2.8815248518893934
donald,-1.4813977982538447
go_back,2.1431902228137423
ready,2.509479173359659
rea,1.9042877359030148
dm,-1.4995353561288496
bernie,3.00618225599763
governors,2.740208284622201
white_men,1.0716448548423263
minorities,2.9663076039024454
terrorist_organization,1.8278774340861776
republican_party,2.604635395299808
alllivesmatters,-1.4196284087848792
pol,-1.557197202684272
feeds,2.160087368890493
tearing,2.6902817627953226
pridemonth,-1.1238533032969895
pride2020,1.5061308821038624
pride,2.0997377043326937
father,1.241858829868592
camera,1.575701547361433
5g,-1.8040765714162261
covid,-1.2466991053468441
hold_bible,1.9820745431069045
comments,2.812314264952155
argue,3.4986319732127256
every_day,3.5553782795724724
hour,1.827331276822426
whites,2.48656863592796
tutti,-1.7664164241508442
hkrassenstei,3.145536492266363
tweeting,2.8848295079125106
outrage,2.6432642747386748
hopefully,3.12577196235248
6,-1.2414631685022444
let_get,3.290503402857054
james,2.2934474678902723
spoke,1.9175921763637638
broke,3.6963567525399608
first_time,3.3765919387560324
shut,3.5058605127542513
lights,2.2857332776958974
perfectly,3.2861915589587882
leading,2.134213627717987
november_3rd,2.087943989789388
doubt,3.937414274338724
desperate,3.00696527617357
major,2.988982412156446
listen,2.6049200658409646
worried,2.668376839720146
replace,2.755944211657033
careful,2.2627031150103196
able,3.209637068716431
tear,2.207442553882068
horrible,1.35615693332309
top,1.526543963761281
nearly,2.5474079010946653
master,1.9148650105622693
establishment,2.6774238324041053
peop,3.348085222407662
working,3.0860338178182474
tea,1.9288097102797106
pain,2.388952374043252
nuts,2.5805132945439087
accurate,3.831215479566095
reality,1.8008631999558764
wer,-1.1782882608148197
welt,-1.3051188301405987
voices_heard,1.568124574685126
ou,-1.2104528047493714
moron,2.630363139184384
backwards,2.3299235667394695
spoken,2.4343538480266256
hav,3.563543554511462
offer,1.3165342217518565
draintheswamp,-1.1508763784962268
bunkerboy_coward,-1.375603868910104
flag,2.4533278986864597
acab,-1.249404547592733
quote,2.102686516819399
defense,1.5455506735414035
hates,3.1709741706057137
provide,3.22891779783021
stream,1.5681097777029662
trust,2.397617717946095
kn,2.735311744955708
places,4.882876447277954
knees,2.6121200626221164
vont,-1.6855836298072338
presiden,1.3706385219323265
k_jeanpierr,2.906585744332041
acosta,1.2284148382126294
ton,-1.3878944834343079
mp,2.7699593525196504
belong,3.329153849687117
vraiment,-1.6098015254152416
votre,-1.5628522831580332
honestly,2.632493172229648
sit,2.008244354278928
great_job,2.866935242668233
appreciate,2.470936311559316
systemic_racism,2.953674337267895
jrubinblogger,2.852161983527258
exposed,1.5169167276201223
dnc,1.4555760787430714
exposing,2.829030609508725
wrong,2.565944556405488
donnie,1.6150527285360121
protest_against,2.83107320381856
strange,2.559029723994329
rac,1.6440634368902622
weapon,2.719265931964219
worthless,2.2807131936777565
107,1.457509268188242
wakeup,-1.4503063201993498
needed,2.3045897672564224
illinois,2.0859649286600637
godfamilyjesus,1.6009517803854927
captain,2.7069092739459704
wwg1wga_qanon,-1.2701752831157729
black_owned,2.547493360466843
area,1.7362606891616488
nice,3.5748989206021764
revolution,3.7140138038471697
willing,1.3413829861808693
blacklive,-1.6395511060276755
trump2020victorynowmorethanever,-1.8095487019853753
anger,3.434682967964269
episode,2.043726566349203
sports,2.4855172789005855
movies,2.6449283675192548
else,3.2628784947735023
wil,-1.1420231899201059
worden,-1.3322357642406069
race,2.317342307249378
fraud,2.319730307131875
rage,1.4539130109191793
righ,3.4760282840699657
type,4.124675507437197
pandering,2.540248198441671
realdonaldtrump_hey,2.657239106920785
peacefully_protesting,4.248972160368808
donaldjtrumpjr,1.719179910784598
cowardinchief,-1.1652094377573616
battle_soul,2.946378048096238
hurt,3.392937686617993
cities,3.2893068049395096
thinking,3.0231612611525476
hoping,2.6298612266100756
polls,1.8304000847134532
morningjoe,1.3200860743929448
breitbartnews,1.263337895611462
deserve,2.631900813077871
lmao,2.3604591616509034
maga_qanon,-1.2049872131988641
jobs,2.5202003825223986
causes,3.086785525905779
trumpincitesviolence_trumpdictatorship,1.992025883832894
lil,3.3340902829261587
attempt,3.146543570817483
stunt,2.8616431269522327
pais,-1.9801023250576921
toda,-1.683881621462895
members,3.5702990797542706
everyday,2.7207858199535373
radio,-1.522891153274308
likes,2.108917182831046
threatening,3.1563007894971227
injured,1.6456824244546633
honor,2.437344804799489
tony,1.746143929299398
nina,-1.8302740236030923
pop,1.507670745565006
endorsed,2.587327288528371
basta,-1.9083487231783463
gotten,2.903683898018993
crying,3.1672026863079124
faith,1.8723585868644472
hill,-1.224802004096023
excuses,-1.2493214644967765
fox,1.388182408760159
guts,1.2802527243805877
interesting,3.1633823634757654
wearethenewsnow,-1.558496884608109
terrifying,3.7321296669072788
shared,2.7311659909753945
lesson,2.1406073448271226
constitutional,2.374236447633219
republic,2.5220693664866434
control,1.357014608182469
take_care,3.2075865910061676
fake_news,-1.6457867177286605
trumpdictatorship_trumpout2020,-1.5267761771942194
quickly,2.531046998386208
4th,2.6040421552495983
clashes,1.207594810284718
lets_get,2.5417564823375702
bunkerboy_dictatortrump,-1.5873704027894768
donnyt,-1.783525548924689
bunch,2.86288229297001
assault,2.6647063769301704
homeless,3.0266988745603363
office_legal,-1.219719744571676
means_impeached,-1.2702059639455374
nope,3.5058031267246146
design,1.1108519329252904
usa_republican,-1.7585649847286762
civil_unrest,2.1172275594786085
iraniansstandwithmaga,-1.285186763802146
wonder,2.281641537986479
certain,2.330480443987231
groups,1.9854036098074725
countries,2.0585517247281557
basic,2.9736062103783465
human_rights,2.659837699307844
supports,2.1712990964749928
blacklivesmatter_movement,1.7637987767011107
fight_against,2.819432602501775
todo_el,-1.828024611891409
dicen,-1.9150118037352406
praying,2.182738278798201
arrests,2.694047058306904
nycprotest,-1.707915503767561
treated,2.577553185041421
chance,2.0734651991272703
window,3.3167534439748514
donaldjtrumpj,2.0981380659049886
trumps,3.1832307080929545
fa,-1.2042542681460071
let_sink,1.7043431730488499
blaming,2.3731806784154585
rememberinnovember,1.8541232466749236
hateful,2.9324702180894904
make_america,1.5456237637377233
rubber,-1.0349678467458863
bullet,1.0350956172384829
amerikii_raassttrpt,-1.2811423402912387
ne_piie,-1.2767899634781301
se_phon,-1.2672308747575742
pr_kii,-1.240662004124955
baat_g,-1.2439490133765607
7_smmeln,-1.225007047015601
men_shirkt,-1.2346436797366216
hone_ke,-1.2291115581388075
lie_piiem,-1.255967112176452
raped,1.7177422348037268
coincidence,2.1073042030932467
pretending,2.5705141795533764
betoorourke,2.3798952317733066
somebody,2.7754360278798833
moral,3.1057561451767817
presidential_speech,1.5778259089924551
condemned,1.425753838970816
wu,-1.3100265489793759
vaale,-1.3482258780041674
ke_lie,-1.3293236933656103
cowards,2.3837286819882912
carry,2.463434346370308
ttrnp,-1.3266924188419962
bhaart,-1.3451791401145219
weird,2.8511185812088304
store,2.091238515370541
host,1.9643844399976451
por_que,-1.6364835140934995
third,2.616358398043401
45,2.1351122224093344
asks,1.5625972590340669
joebiden2020,1.3973113989381125
domination,1.2722193827052153
congress,2.3154082140005956
ji,-1.3117055897326175
bidendominatestrump,1.7206770314032322
biden2020_biden2020landslide,1.8168162158276884
thomaskaine5,2.257053654226119
false,1.987173231074669
sheep,2.5495980608203546
pure,2.599587538611027
favor,2.4744114992995283
delete,-1.598129803506929
hackers,-1.677783594773753
fellow_americans,3.546003171821103
administration,1.2793436626737484
shocked,3.1730659265987824
anomymous_donaldtrump,-1.7721713123625449
flash,-1.2874094294345142
avec,-1.5771414882569346
church_photo,-1.0513072152734282
signs,1.6905589119039106
georgefloydmurder,-1.89863873923253
uspolitics,1.7821665393895432
borrando,-1.954294288579309
form,3.7045349262482756
board,3.484093416502542
asco,-1.916777165217122
funder,2.4888084086723254
secretary,2.181434197172808
gay,2.132086801998891
dogs,1.9199890861372362
prasident,-1.305999539759949
simpsons,-1.7826609829011129
matters,-1.346424045558948
anonymuos_pizzagate,-1.8963210243788193
vaticano,-1.804112492560012
deliver,1.6226798759445036
gt,-1.3804642039115311
donaldtrump_anonymuos,-1.9066857569360207
senategop,2.1395850253021647
handed,3.296893082375047
thrown,1.6579433877387102
pedofilo,-1.8350374087255228
saveamerica,-1.5253305148189242
danger,1.7157500679200384
thats,2.0298753354290557
hes,2.402857087087155
release,2.085774373560366
earn,2.6924228868916575
time_choose,-1.1050700700167517
fox_news,1.2093037948691863
choose_america,-1.1304371666625206
whitehousedown,-1.7563295019383496
cnnpolitics,1.5794545442045331
narendramodi,-1.1499555391467424
modi,-1.06587379018804
concern,2.0667297006967145
individuals,2.3692296880885277
awake,2.226148192541079
dios,-1.9474606528040723
tone,1.636901089804475
monster,1.608565398569602
season,-1.2135322501211878
caso,-1.8364258975898295
lift,2.830043771788314
purge,-1.358039088702872
mexico,-1.440667149643959
campaigning,1.9644562382718955
plenty,3.7288595509072633
desperately,2.8832135929044904
assaulting,1.7804588706563427
votes,3.4480331974313776
usaprotests,-1.612855024098417
view,3.9311172948656656
legacy,1.7966603439197621
baat,-1.3529006467168183
anonymus_donaldtrump,-1.8927266186649514
idk,3.080373771403757
poor,2.321490611110294
empathy,2.555940766628831
understanding,3.1080430153340792
allowing,2.9327019197837743
deaths,1.8079731292335517
network,1.540854711772179
rt_share,-1.2149477250557081
debe,-1.9190340482151822
portland,-1.5385847170348679
donny,1.8329905825530677
otros,-1.896122576998181
michaeljackson,-1.8865007820906337
contrast,2.5187225059229594
messages,-1.3649496254678979
days_ago,2.994416595215109
bravo,-1.377132293334882
creepyjoe,1.2225267160807833
supporter,2.049103148686927
protester,2.55414267791168
sleep,2.6154119002943634
eat,2.0065205458268487
come_november,1.7675781617313133
tho,2.803603201011194
presidentbiden_biden2020,-1.6133428420535882
trumpisaracist,-1.1636616410205964
addresses,1.4751095853616636
communities,3.423929179672748
bro,1.6023364347735576
americaonfire,-1.705887060562334
discuss,1.1377232995122455
may_not,3.355597250910983
wall,2.8194476184018575
dumptrump,1.2283248299108895
teapainus,1.9820441154831707
asked,1.783615900745947
respond,-1.2318163430456177
fyi,2.8860622566409244
impeachtrump_pandemic,-1.3251009037123611
plays_trumpdeathtoll106k,-1.2901155007753697
americ,-1.3556573875238707
cuenta,-1.8730949845668012
hablando,-1.9494130286646523
reminds,2.3780671559670927
abuse,1.5987060516407696
even_know,3.2447760029057577
trumpdeathtoll100k,-1.4405944099721688
addressing,1.2817486146553523
take_action,2.6965544453140313
millions,1.4748965021975833
beginning,2.6662150917370866
active,2.2213374913110906
policial,-1.9874827260466343
reasons,3.1369317245382895
yrs,2.2725040473514895
os,-1.913841748293067
francais,-1.4914187214406271
woke,2.124165946029034
1968,-1.7041141216692641
bi,-1.0570398324260084
fake,1.8048560303946555
byrd,1.5456273176567599
qanon,-1.2023404078121505
across_country,3.157429665540659
aca,-1.9482157371779112
tienen,-1.888625144998194
la_gente,-1.8957532863514024
debate,1.6188775497284633
white_supremacy,1.4505194509446995
pm_modi,-1.180976179643142
happen,2.8852397690490914
otro,-1.8343781019148944
color,-1.3043239802615747
religion,-1.5332264047464939
yu,-1.325577496404153
voy,-1.9116959385228862
selbst,-1.3350570774418695
accounts,1.5323907200808715
ich,-1.277643785321944
didn_want,1.4436858515303703
oh_wait,2.8194254291996588
fingers,2.1813229526728573
blatant,2.2249971182527872
great_speech,1.8618494833806327
bidenforpresident2020,1.2354682821048786
second,3.4896792200505153
thei,3.6804159016747415
policereformnow,-1.9403245878560822
policebrutalitypandemic,-1.5957936786664784
blmprotest,-1.8154240600808604
choose,1.9140556347650768
progress,2.8473325157255807
brought,4.18957535479122
poc,1.2776593130389953
twitter_esta,-1.9873422713009878
include,3.0408937245085195
quite,2.916945116032223
confused,3.1971207965325554
rock,2.591460174664816
lie,1.329289146503682
violencespolicieres,-1.615047866917651
bunker_boy,3.0741887026936263
tough,2.3888457301754316
nothing_but,2.593015915064645
throwing,2.1498230100308247
weapons,3.6543061493831446
thegreatawakening,-1.2628155795347153
greatawakening,-1.1808141533717496
1st,2.3239612054482968
gross,1.1866174823092532
arrogant,1.770657340997677
pussy,2.9107751938155237
2020election,1.6835569563769883
2020protests,-1.7449076072427747
manifestations,-1.6420856817031844
il_n,-1.5505370011569293
probleme,-1.5728987673927746
hide_bunker,2.256690766210454
anonymousvsconvoy,-1.6577259707003582
ap,-1.6275254435602153
prime_minister,-1.2463231932016674
regarding,2.0895667704394847
figure,1.6556194698779523
teamjoe,1.461554163783397
viral,-1.788150419199976
priest,1.3383384677033459
st_john,1.3089941921523152
folk,2.436482063537309
billkristol,2.4051615361178795
asshole,2.27507394363576
fixed,1.6344678015884655
tries,2.9657662317350706
wise,1.5821321192493416
dark,2.90534812012174
anche,-1.900444646437384
rights,2.487482559261397
health_care,2.2979040925196403
feels,4.216004110815109
muy,-1.7871349899972162
blacklivesmatters,-1.480917138674597
polizia,-1.7670897046466985
jii,-1.3516615259280287
nao,-1.9614927903437505
eh,-1.8253222638864763
lifetime,2.9888480130807413
alternative,2.929475602121145
cancer,1.5821731198516593
canada,-1.5345485901232285
campagne,-1.7445224681907787
biden2020_bidenforpresident2020,1.4915374954497926
teargas,-1.3651511673714443
agai,3.542165988350714
hasn,3.2988007412334635
serving,2.660066511769074
biden202,1.8150636101561373
alive,2.351241469923355
protection,-1.088813557063849
professor,-1.439668209882908
bluelivesmatter,-1.1052226974306907
recognize,3.0859412519532268
skin_color,3.5572853636920816
worstpresidentever,1.2572761211267873
donaldjtrump,-1.2844924970248732
amerikkka,-1.4108388278486312
flotus,1.174458133473831
unfit,2.1184671912813307
never_forget,2.5893992533304715
inspiration,2.546154928721046
aur,-1.2476770181682468
real_leader,2.779555275993708
rob,4.811452095582943
encourage,2.869913183038044
murderers,2.701484205541494
persona,-1.9472030520420227
unitedwestand,-1.3187096000135798
visa,1.2488669183224406
laughing,3.298176262708224
eres,-1.9783252490923502
bring_back,3.0154111625238125
maddow,1.5492835693369067
ingrahamangle,5.039272174538504
reparations,1.7089005788233471
black_person,2.8076724717999
vivir,-2.002505548821729
curfew,2.003461961037705
aa,-1.3005590526369257
trumpwarroo,-1.1751394830204724
borisjohnson,2.546460096940028
hid,1.8362395676403287
bullshit,2.367900978132635
ticket,1.8093458075027482
defeat,3.02246833694951
years_old,2.592958552508509
este_tipo,-1.9238498534730288
border,3.279438177862469
closed,2.127567179701965
hongkong,-1.4699470761110451
happens,3.219700685760289
buy,2.172872372527136
narrative,3.250557981046393
han,-1.8850940321901666
todo_lo,-1.9686986112436693
impeached,1.7486636601293297
statement,3.2278451204917915
believed,3.2979226788306892
votetrumpout,1.2700877244094606
vote2020,1.2808127904270046
points,-1.2592296906162495
fueron,-1.9163523231211947
student,1.7297122768397766
suspended,2.111871791532081
race_relations,3.524041144196222
senatemajldr,1.6745494739678148
500,-1.3382352061301432
band,3.048992707899476
memorial,2.118735721549587
sums,2.019261241067037
feels_like,2.3168578694538597
expose,4.190513369057511
attacks,2.552882652294338
loser,2.628554060799966
interested,3.429890865748854
wonderful,3.5696777929020613
netflix,-1.550826114850671
yep,3.6306268877412546
uh,1.243975364325012
huh,1.2314688299515515
nikkihaley,2.528859184433655
owner,2.022275791870654
lt,-1.394302374468226
black_woman,2.460570024739049
wins,2.1981774398855087
